seed,n_train,n_test,n_local_train,n_users,score_name,score,time,id_user,n_local_iterations,policy,data_name,network_topology,type_sequence,BN_Structure
10,15,45,15,7,test,-0.5658125230578344,112,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,112,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4508451485752492,113,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4906290155945241,113,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5188778680903258,113,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,113,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5334096835628807,114,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4761303014718254,114,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5067493403832027,114,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,114,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4822549425705021,115,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.48119707221625707,115,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.49766953569894384,115,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,115,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.49576568078069877,116,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5242728159805212,116,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5295059975498048,116,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,116,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.3519342832369271,117,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.47409607313497965,117,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.48994514970417374,117,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,117,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.3314974771215517,118,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.481349058735698,118,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5033105755858032,118,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,118,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.41469133535807057,119,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.529117825598667,119,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.56823375749597,119,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,119,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.44897151812598657,120,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.49083410524065224,120,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5204800708692391,120,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,120,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5296112072878214,121,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.47511402635722927,121,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5072759123459318,121,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,121,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.48095946295139075,122,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.48038971185354606,122,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.49786022591383855,122,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,122,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.49456875623713664,123,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5243270693955561,123,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5304672959496545,123,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,123,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.350039800779029,124,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4729466951244647,124,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.48989233386999825,124,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,124,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.330484332352867,125,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.48073976368474297,125,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5038170452446924,125,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,125,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.41375927450037325,126,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5299237629501802,126,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.570546022696463,126,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,126,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.44726063779039477,127,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.491194842941362,127,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.522170087147317,127,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,127,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5261480744475471,128,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4742182002875623,128,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5078516200916194,128,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,128,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4797981556794656,129,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4796770362115446,129,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.49806736960032516,129,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,129,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4934512676385679,130,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5244311124337783,130,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5314034899133918,130,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,130,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.34820136944757374,131,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.471919628273286,131,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.48986806923275855,131,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,131,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.3295163075952467,132,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4802269617701189,132,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5043143674787582,132,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,132,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.41293661906875573,133,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5306977076521434,133,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5727313854228255,133,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,133,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4457024800162454,134,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4916889804629953,134,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.523928271186901,134,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,134,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5230013507422291,135,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.47343303755220345,135,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5084694098131268,135,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,135,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.47875904438913697,136,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4790478670965909,136,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.4982859016551033,136,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,136,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.49240884505121707,137,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5245739084811789,137,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.532309921873486,137,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,137,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.34642268379203267,138,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4710073305314766,138,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.48986958002432673,138,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,138,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.32859303572715226,139,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4797984247609995,139,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5047957165634832,139,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,139,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.41221402045949007,140,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5314228098288154,140,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5747765080834037,140,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,140,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.44428676500954994,141,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4922950772851998,141,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5257349759519137,141,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,141,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.520151257850751,142,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.47274910283474125,142,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5091219916255434,142,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,142,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.47783118811416453,143,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4784921503859934,143,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.4985116266157808,143,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,143,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.49143804393716295,144,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5247458300130715,144,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5331832128103277,144,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,144,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.34470819671436254,145,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.470202274001334,145,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.48989418425410475,145,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,145,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.3277144737565642,146,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.47944314074632377,146,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5052557092946276,146,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,146,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4115825537175121,147,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5320868702363167,147,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5766724892605231,147,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.47031894569551436,147,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.8674140068816266,1,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.914588508425064,1,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.9024571208805573,1,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,1,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.7720739651934436,2,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.8204597447242635,2,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.8043458511784051,2,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,2,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.8426728962392936,3,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.774663851677603,3,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.7645825824819934,3,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,3,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.6390525538838766,4,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.7283939102112498,4,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.7090769462183457,4,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,4,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.6846246859445418,5,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.6797683824225522,5,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.6755230718876354,5,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,5,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.6164916099342317,6,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.6554466858373293,6,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.6530654071494338,6,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,6,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5802744753917265,7,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.6169769211277186,7,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.6271532298695225,7,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,7,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5436343953171413,8,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.6025107367146244,8,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.6142787136865044,8,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,8,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5406487655063719,9,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5923324433211719,9,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.6036047926225455,9,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,9,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.7302510227080848,10,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5851322339551298,10,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.6016835271689506,10,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,10,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.48152687575736736,11,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5728988509982527,11,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5857349326819579,11,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,11,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5500348643742358,12,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5642999886386728,12,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5800402093548404,12,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,12,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.49594796560442356,13,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5627823042204594,13,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5815182028324759,13,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,13,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.49572861676615465,14,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5418159559513246,14,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5614650830066197,14,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,14,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.48175340052261456,15,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5377346425702407,15,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5569507879043137,15,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,15,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4825987772455131,16,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5385902144844344,16,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5571151680703712,16,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,16,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.7113263567172294,17,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5354652960300564,17,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5599758150570361,17,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,17,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4249682788503396,18,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5292668390126145,18,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5526527756345391,18,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,18,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.5083197551099574,19,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5301304503787069,19,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5549124572531504,19,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,19,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.45315170416169354,20,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5345728155336835,20,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.563042566291723,20,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,20,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4650391245875598,21,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5167670240502104,21,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5415233781632128,21,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,21,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.45858729414811505,22,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.514826589855499,22,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5375949140883185,22,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,22,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.45888303818576515,23,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5194404070460164,23,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5412726621457545,23,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,23,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.707245180173372,24,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5162822716491068,24,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5447001845074387,24,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,24,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.39426892260211527,25,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5126727633280098,25,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5409976187782481,25,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,25,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.49250342035388334,26,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5168397821910101,26,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5466718109811534,26,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,26,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.434112304457922,27,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5234343805653279,27,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5574797551074666,27,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,27,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.45083772465942035,28,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5054891664697171,28,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5335143147886063,28,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,28,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.44764187422010454,29,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5046118542106323,29,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5300973867391203,29,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,29,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.44725687128016667,30,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5109142089524656,30,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5353401634208415,30,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,30,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.7055358596120539,31,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5068573262608057,31,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5381464937318569,31,2,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,31,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.37325780116648904,32,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5052099702162575,32,3,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5368670810407548,32,3,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,32,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.48579678444042784,33,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5107061949459363,33,4,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5441216363575065,33,4,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,33,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4235307050742065,34,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5182720127720958,34,5,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5562903737942382,34,5,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,34,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.44327896589151317,35,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.49911578903074855,35,6,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5296610179657963,35,6,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,35,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.4418132154521461,36,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.4991303151327997,36,0,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5271710055870206,36,0,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,36,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.44093817640909133,37,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5062373767821825,37,1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5331352545520632,37,1,1,info,data/iris.csv,Given,Given,NB
10,105,105,105,7,ML,-0.4715456390513143,37,-1,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,local,-0.7038502827633509,38,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,global,-0.5011851709860028,38,2,1,info,data/iris.csv,Given,Given,NB
10,15,45,15,7,test,-0.5349304568195059,38,2,1,info,data/iris.csv,Given,Given,NB
